日経会社コード,企業名称,株式コード,決算期,決算種別,連結基準,<貸借対照表（資産）>現金・預金／現金及び現金同等物(百万円)
0027139,ローム,6963,2013/03,10,1,224157
0027139,ローム,6963,2014/03,10,1,272982
0027139,ローム,6963,2015/03,10,1,280756
0027139,ローム,6963,2016/03,10,1,280933
0027139,ローム,6963,2017/03,10,1,264916
0027139,ローム,6963,2018/03,10,1,264600
0027139,ローム,6963,2019/03,10,1,268254
0027139,ローム,6963,2020/03,10,1,298296
0027227,東和薬品,4553,2004/03,10,1,1798
0027227,東和薬品,4553,2005/03,10,1,830
0027227,東和薬品,4553,2006/03,10,1,1177
0027227,東和薬品,4553,2007/03,10,1,1180
0027227,東和薬品,4553,2008/03,10,1,757
0027227,東和薬品,4553,2009/03,10,1,2912
0027227,東和薬品,4553,2010/03,10,1,10941
0027227,東和薬品,4553,2011/03,10,1,9531
0027227,東和薬品,4553,2012/03,10,1,4217
0027227,東和薬品,4553,2013/03,10,1,3485
0027227,東和薬品,4553,2014/03,10,1,6038
0027227,東和薬品,4553,2015/03,10,1,3009
0027227,東和薬品,4553,2016/03,10,1,20526
0027227,東和薬品,4553,2017/03,10,1,9444
0027227,東和薬品,4553,2018/03,10,1,14247
0027227,東和薬品,4553,2019/03,10,1,26762
0027227,東和薬品,4553,2020/03,10,1,18713
0027482,ミタチ産業,3321,2002/05,10,1,1211
0027482,ミタチ産業,3321,2003/05,10,1,549
0027482,ミタチ産業,3321,2004/05,10,1,1005
0027482,ミタチ産業,3321,2005/05,10,1,1085
0027482,ミタチ産業,3321,2006/05,10,1,1188
0027482,ミタチ産業,3321,2007/05,10,1,1293
0027482,ミタチ産業,3321,2008/05,10,1,1238
0027482,ミタチ産業,3321,2009/05,10,1,1363
0027482,ミタチ産業,3321,2010/05,10,1,747
0027482,ミタチ産業,3321,2011/05,10,1,913
0027482,ミタチ産業,3321,2012/05,10,1,867
0027482,ミタチ産業,3321,2013/05,10,1,1064
0027482,ミタチ産業,3321,2014/05,10,1,1458
0027482,ミタチ産業,3321,2015/05,10,1,1316
0027482,ミタチ産業,3321,2016/05,10,1,1435
0027482,ミタチ産業,3321,2017/05,10,1,1088
0027482,ミタチ産業,3321,2018/05,10,1,1221
0027482,ミタチ産業,3321,2019/05,10,1,1297
0027482,ミタチ産業,3321,2020/05,10,1,1685
0027578,トラスコ中山,9830,2019/12,10,1,18372
0027578,トラスコ中山,9830,2020/12,10,1,32383
0027713,南陽,7417,1994/03,10,1,2100
0027713,南陽,7417,1995/03,10,1,1805
0027713,南陽,7417,1996/03,10,1,1568
0027713,南陽,7417,1997/03,10,1,2174
0027713,南陽,7417,1998/03,10,1,1551
0027713,南陽,7417,1999/03,10,1,1226
0027713,南陽,7417,2000/03,10,1,1825
0027713,南陽,7417,2001/03,10,1,1737
0027713,南陽,7417,2002/03,10,1,1463
0027713,南陽,7417,2003/03,10,1,2076
0027713,南陽,7417,2004/03,10,1,1751
0027713,南陽,7417,2005/03,10,1,1718
0027713,南陽,7417,2006/03,10,1,2804
0027713,南陽,7417,2007/03,10,1,3303
0027713,南陽,7417,2008/03,10,1,2384
0027713,南陽,7417,2009/03,10,1,1480
0027713,南陽,7417,2010/03,10,1,1573
0027713,南陽,7417,2011/03,10,1,1923
0027713,南陽,7417,2012/03,10,1,2472
0027713,南陽,7417,2013/03,10,1,2967
0027713,南陽,7417,2014/03,10,1,3243
0027713,南陽,7417,2015/03,10,1,4363
0027713,南陽,7417,2016/03,10,1,4566
0027713,南陽,7417,2017/03,10,1,5753
0027713,南陽,7417,2018/03,10,1,5329
0027713,南陽,7417,2019/03,10,1,4413
0027713,南陽,7417,2020/03,10,1,5948
0027745,ニプロ,8086,1985/03,10,1,9952
0027745,ニプロ,8086,1986/03,10,1,10551
0027745,ニプロ,8086,1987/03,10,1,16332
0027745,ニプロ,8086,1988/03,10,1,24581
0027745,ニプロ,8086,1989/03,10,1,30091
0027745,ニプロ,8086,1990/03,10,1,58346
0027745,ニプロ,8086,1991/03,10,1,50762
0027745,ニプロ,8086,1992/03,10,1,51849
0027745,ニプロ,8086,1993/03,10,1,31216
0027745,ニプロ,8086,1994/03,10,1,30617
0027745,ニプロ,8086,1995/03,10,1,44179
0027745,ニプロ,8086,1996/03,10,1,39649
0027745,ニプロ,8086,1997/03,10,1,36376
0027745,ニプロ,8086,1998/03,10,1,27320
0027745,ニプロ,8086,1999/03,10,1,55103
0027745,ニプロ,8086,2000/03,10,1,61096
0027745,ニプロ,8086,2001/03,10,1,50144
0027745,ニプロ,8086,2002/03,10,1,43900
0027745,ニプロ,8086,2003/03,10,1,32540
0027745,ニプロ,8086,2004/03,10,1,45242
0027745,ニプロ,8086,2005/03,10,1,56153
0027745,ニプロ,8086,2006/03,10,1,53396
0027745,ニプロ,8086,2007/03,10,1,47934
0027745,ニプロ,8086,2008/03,10,1,49469
0027745,ニプロ,8086,2009/03,10,1,49200
0027745,ニプロ,8086,2010/03,10,1,59266
0027745,ニプロ,8086,2011/03,10,1,81115
0027745,ニプロ,8086,2012/03,10,1,95737
0027745,ニプロ,8086,2013/03,10,1,106000
0027745,ニプロ,8086,2014/03,10,1,84957
0027745,ニプロ,8086,2015/03,10,1,112871
0027745,ニプロ,8086,2016/03,10,1,126667
0027745,ニプロ,8086,2017/03,10,1,123188
0027745,ニプロ,8086,2018/03,10,1,141940
0027745,ニプロ,8086,2019/03,10,1,129438
0027745,ニプロ,8086,2020/03,10,1,95925
0027841,新田ゼラチン,4977,2010/03,10,1,1487
0027841,新田ゼラチン,4977,2011/03,10,1,1558
0027841,新田ゼラチン,4977,2012/03,10,1,2098
0027841,新田ゼラチン,4977,2013/03,10,1,2278
0027841,新田ゼラチン,4977,2014/03,10,1,2426
0027841,新田ゼラチン,4977,2015/03,10,1,2622
0027841,新田ゼラチン,4977,2016/03,10,1,2688
0027841,新田ゼラチン,4977,2017/03,10,1,2662
0027841,新田ゼラチン,4977,2018/03,10,1,1626
0027841,新田ゼラチン,4977,2019/03,10,1,2092
0027841,新田ゼラチン,4977,2020/03,10,1,1414
0027852,西尾レントオール,9699,1989/09,10,1,2562
0027852,西尾レントオール,9699,1990/09,10,1,7126
0027852,西尾レントオール,9699,1991/09,10,1,5433
0027852,西尾レントオール,9699,1992/09,10,1,3066
0027852,西尾レントオール,9699,1993/09,10,1,11723
0027852,西尾レントオール,9699,1994/09,10,1,3175
0027852,西尾レントオール,9699,1995/09,10,1,10248
0027852,西尾レントオール,9699,1996/09,10,1,9093
0027852,西尾レントオール,9699,1997/09,10,1,9135
0027852,西尾レントオール,9699,1998/09,10,1,9290
0027852,西尾レントオール,9699,1999/09,10,1,13037
0027852,西尾レントオール,9699,2000/09,10,1,10493
0027852,西尾レントオール,9699,2001/09,10,1,9821
0027852,西尾レントオール,9699,2002/09,10,1,8589
0027852,西尾レントオール,9699,2003/09,10,1,15482
0027852,西尾レントオール,9699,2004/09,10,1,17963
0027852,西尾レントオール,9699,2005/09,10,1,13858
0027852,西尾レントオール,9699,2006/09,10,1,11251
0027852,西尾レントオール,9699,2007/09,10,1,12815
0027852,西尾レントオール,9699,2008/09,10,1,12121
0027852,西尾レントオール,9699,2009/09,10,1,13362
0027852,西尾レントオール,9699,2010/09,10,1,14143
0027852,西尾レントオール,9699,2011/09,10,1,11514
0027852,西尾レントオール,9699,2012/09,10,1,18443
0027852,西尾レントオール,9699,2013/09,10,1,20841
0027852,西尾レントオール,9699,2014/09,10,1,28905
0027852,西尾レントオール,9699,2015/09,10,1,25733
0027852,西尾レントオール,9699,2016/09,10,1,22241
0027852,西尾レントオール,9699,2017/09,10,1,21481
0027852,西尾レントオール,9699,2018/09,10,1,28902
0027852,西尾レントオール,9699,2019/09,10,1,31673
0027852,西尾レントオール,9699,2020/09,10,1,33456
0027856,ダイキョーニシカワ,4246,2012/03,10,1,14827
0027856,ダイキョーニシカワ,4246,2013/03,10,1,15098
0027856,ダイキョーニシカワ,4246,2014/03,10,1,20708
0027856,ダイキョーニシカワ,4246,2015/03,10,1,20842
0027856,ダイキョーニシカワ,4246,2016/03,10,1,37614
0027856,ダイキョーニシカワ,4246,2017/03,10,1,34777
0027856,ダイキョーニシカワ,4246,2018/03,10,1,42684
0027856,ダイキョーニシカワ,4246,2019/03,10,1,37571
0027856,ダイキョーニシカワ,4246,2020/03,10,1,32529
0027967,日華化学,4463,1984/03,10,1,473
0027967,日華化学,4463,1985/03,10,1,589
0027967,日華化学,4463,1986/03,10,1,1400
0027967,日華化学,4463,1987/03,10,1,1155
0027967,日華化学,4463,1988/03,10,1,1547
0027967,日華化学,4463,1988/09,10,1,1612
0027967,日華化学,4463,1989/03,10,1,2496
0027967,日華化学,4463,1990/03,10,1,1511
0027967,日華化学,4463,1991/03,10,1,1943
0027967,日華化学,4463,1992/03,10,1,1438
0027967,日華化学,4463,1993/03,10,1,1864
0027967,日華化学,4463,1994/03,10,1,1850
0027967,日華化学,4463,1995/03,10,1,2088
0027967,日華化学,4463,1996/03,10,1,2316
0027967,日華化学,4463,1997/03,10,1,2212
0027967,日華化学,4463,1998/03,10,1,2571
0027967,日華化学,4463,1999/03,10,1,2663
0027967,日華化学,4463,2000/03,10,1,2618
0027967,日華化学,4463,2001/03,10,1,2508
0027967,日華化学,4463,2002/03,10,1,3137
0027967,日華化学,4463,2003/03,10,1,3287
0027967,日華化学,4463,2004/03,10,1,3278
0027967,日華化学,4463,2005/03,10,1,2629
0027967,日華化学,4463,2006/03,10,1,3247
0027967,日華化学,4463,2007/03,10,1,3594
0027967,日華化学,4463,2008/03,10,1,3341
0027967,日華化学,4463,2009/03,10,1,3056
0027967,日華化学,4463,2010/03,10,1,3826
0027967,日華化学,4463,2011/03,10,1,2965
0027967,日華化学,4463,2012/03,10,1,4373
0027967,日華化学,4463,2013/03,10,1,2781
0027967,日華化学,4463,2013/12,10,1,5248
0027967,日華化学,4463,2014/12,10,1,5908
0027967,日華化学,4463,2015/12,10,1,7652
0027967,日華化学,4463,2016/12,10,1,5882
0027967,日華化学,4463,2017/12,10,1,7987
0027967,日華化学,4463,2018/12,10,1,9234
0027967,日華化学,4463,2019/12,10,1,6311
0027967,日華化学,4463,2020/12,10,1,7962
0028147,日精エー・エス・ビー機械,6284,1988/09,10,1,2757
0028147,日精エー・エス・ビー機械,6284,1989/09,10,1,2683
0028147,日精エー・エス・ビー機械,6284,1990/09,10,1,5484
0028147,日精エー・エス・ビー機械,6284,1991/09,10,1,5411
0028147,日精エー・エス・ビー機械,6284,1992/09,10,1,6190
0028147,日精エー・エス・ビー機械,6284,1993/09,10,1,4892
0028147,日精エー・エス・ビー機械,6284,1994/09,10,1,4511
0028147,日精エー・エス・ビー機械,6284,1995/09,10,1,3723
0028147,日精エー・エス・ビー機械,6284,1996/09,10,1,3556
0028147,日精エー・エス・ビー機械,6284,1997/09,10,1,5191
0028147,日精エー・エス・ビー機械,6284,1998/09,10,1,5302
0028147,日精エー・エス・ビー機械,6284,1999/09,10,1,4925
0028147,日精エー・エス・ビー機械,6284,2000/09,10,1,5222
0028147,日精エー・エス・ビー機械,6284,2001/09,10,1,2103
0028147,日精エー・エス・ビー機械,6284,2002/09,10,1,2776
0028147,日精エー・エス・ビー機械,6284,2003/09,10,1,1328
0028147,日精エー・エス・ビー機械,6284,2004/09,10,1,2140
0028147,日精エー・エス・ビー機械,6284,2005/09,10,1,2850
0028147,日精エー・エス・ビー機械,6284,2006/09,10,1,3539
0028147,日精エー・エス・ビー機械,6284,2007/09,10,1,4337
0028147,日精エー・エス・ビー機械,6284,2008/09,10,1,3184
0028147,日精エー・エス・ビー機械,6284,2009/09,10,1,3499
0028147,日精エー・エス・ビー機械,6284,2010/09,10,1,4144
0028147,日精エー・エス・ビー機械,6284,2011/09,10,1,2834
0028147,日精エー・エス・ビー機械,6284,2012/09,10,1,2937
0028147,日精エー・エス・ビー機械,6284,2013/09,10,1,5199
0028147,日精エー・エス・ビー機械,6284,2014/09,10,1,5390
0028147,日精エー・エス・ビー機械,6284,2015/09,10,1,6889
0028147,日精エー・エス・ビー機械,6284,2016/09,10,1,7243
0028147,日精エー・エス・ビー機械,6284,2017/09,10,1,9925
0028147,日精エー・エス・ビー機械,6284,2018/09,10,1,9163
0028147,日精エー・エス・ビー機械,6284,2019/09,10,1,8563
0028147,日精エー・エス・ビー機械,6284,2020/09,10,1,17699
0028194,日東工器,6151,1995/03,10,1,13196
0028194,日東工器,6151,1996/03,10,1,15942
0028194,日東工器,6151,1997/03,10,1,15705
0028194,日東工器,6151,1998/03,10,1,13985
0028194,日東工器,6151,1999/03,10,1,12996
0028194,日東工器,6151,2000/03,10,1,10712
0028194,日東工器,6151,2001/03,10,1,10511
0028194,日東工器,6151,2002/03,10,1,8894
0028194,日東工器,6151,2003/03,10,1,8514
0028194,日東工器,6151,2004/03,10,1,9731
0028194,日東工器,6151,2005/03,10,1,11995
0028194,日東工器,6151,2006/03,10,1,14492
0028194,日東工器,6151,2007/03,10,1,15415
0028194,日東工器,6151,2008/03,10,1,15459
0028194,日東工器,6151,2009/03,10,1,15903
0028194,日東工器,6151,2010/03,10,1,17689
0028194,日東工器,6151,2011/03,10,1,17238
0028194,日東工器,6151,2012/03,10,1,17547
0028194,日東工器,6151,2013/03,10,1,16238
0028194,日東工器,6151,2014/03,10,1,17863
0028194,日東工器,6151,2015/03,10,1,21904
0028194,日東工器,6151,2016/03,10,1,23486
0028194,日東工器,6151,2017/03,10,1,23734
0028194,日東工器,6151,2018/03,10,1,25904
0028194,日東工器,6151,2019/03,10,1,25978
0028194,日東工器,6151,2020/03,10,1,25399
0028448,ジャフコ　グループ,8595,1985/09,10,1,26099
0028448,ジャフコ　グループ,8595,1986/09,10,1,31913
0028448,ジャフコ　グループ,8595,1987/09,10,1,24378
0028448,ジャフコ　グループ,8595,1988/09,10,1,21254
0028448,ジャフコ　グループ,8595,1989/03,10,1,21577
0028448,ジャフコ　グループ,8595,1990/03,10,1,6723
0028448,ジャフコ　グループ,8595,1991/03,10,1,8719
0028448,ジャフコ　グループ,8595,1992/03,10,1,6500
0028448,ジャフコ　グループ,8595,1993/03,10,1,34343
0028448,ジャフコ　グループ,8595,1994/03,10,1,8720
0028448,ジャフコ　グループ,8595,1995/03,10,1,14563
0028448,ジャフコ　グループ,8595,1996/03,10,1,5888
0028448,ジャフコ　グループ,8595,1997/03,10,1,4547
0028448,ジャフコ　グループ,8595,1998/03,10,1,5063
0028448,ジャフコ　グループ,8595,1999/03,10,1,10875
0028448,ジャフコ　グループ,8595,2000/03,10,1,11924
0028448,ジャフコ　グループ,8595,2001/03,10,1,10557
0028448,ジャフコ　グループ,8595,2002/03,10,1,11355
0028448,ジャフコ　グループ,8595,2003/03,10,1,11220
0028448,ジャフコ　グループ,8595,2004/03,10,1,7221
0028448,ジャフコ　グループ,8595,2005/03,10,1,8022
0028448,ジャフコ　グループ,8595,2006/03,10,1,17796
0028448,ジャフコ　グループ,8595,2007/03,10,1,23007
0028448,ジャフコ　グループ,8595,2008/03,10,1,20050
0028448,ジャフコ　グループ,8595,2009/03,10,1,26369
0028448,ジャフコ　グループ,8595,2010/03,10,1,19541
0028448,ジャフコ　グループ,8595,2011/03,10,1,12712
0028448,ジャフコ　グループ,8595,2012/03,10,1,14063
0028448,ジャフコ　グループ,8595,2013/03,10,1,20752
0028448,ジャフコ　グループ,8595,2014/03,10,1,21736
0028448,ジャフコ　グループ,8595,2015/03,10,1,28711
0028448,ジャフコ　グループ,8595,2016/03,10,1,18431
0028448,ジャフコ　グループ,8595,2017/03,10,1,88179
0028448,ジャフコ　グループ,8595,2018/03,10,1,67586
0028448,ジャフコ　グループ,8595,2019/03,10,1,61378
0028448,ジャフコ　グループ,8595,2020/03,10,1,69540
0028572,日本たばこ産業,2914,1992/03,10,1,336444
0028572,日本たばこ産業,2914,1993/03,10,1,315753
0028572,日本たばこ産業,2914,1994/03,10,1,348079
0028572,日本たばこ産業,2914,1995/03,10,1,431530
0028572,日本たばこ産業,2914,1996/03,10,1,597009
0028572,日本たばこ産業,2914,1997/03,10,1,553352
0028572,日本たばこ産業,2914,1998/03,10,1,388267
0028572,日本たばこ産業,2914,1999/03,10,1,500111
0028572,日本たばこ産業,2914,2000/03,10,1,353955
0028572,日本たばこ産業,2914,2001/03,10,1,427031
0028572,日本たばこ産業,2914,2002/03,10,1,255435
0028572,日本たばこ産業,2914,2003/03,10,1,317960
0028572,日本たばこ産業,2914,2004/03,10,1,370816
0028572,日本たばこ産業,2914,2005/03,10,1,401024
0028572,日本たばこ産業,2914,2006/03,10,1,322715
0028572,日本たばこ産業,2914,2007/03,10,1,555653
0028572,日本たばこ産業,2914,2008/03,10,1,213885
0028572,日本たばこ産業,2914,2009/03,10,1,164957
0028572,日本たばこ産業,2914,2010/03,10,1,155444
0028572,日本たばこ産業,2914,2011/03,10,3,244240
0028572,日本たばこ産業,2914,2011/03,10,1,117458
0028572,日本たばこ産業,2914,2012/03,10,3,404740
0028572,日本たばこ産業,2914,2012/03,10,1,133103
0028572,日本たばこ産業,2914,2013/03,10,3,142713
0028572,日本たばこ産業,2914,2014/03,10,3,253219
0028572,日本たばこ産業,2914,2014/12,10,3,385820
0028572,日本たばこ産業,2914,2015/12,10,3,526765
0028572,日本たばこ産業,2914,2016/12,10,3,294157
0028572,日本たばこ産業,2914,2017/12,10,3,285486
0028572,日本たばこ産業,2914,2018/12,10,3,283042
0028572,日本たばこ産業,2914,2019/12,10,3,357919
0028572,日本たばこ産業,2914,2020/12,10,3,539772
0028635,ＮＥＣネッツエスアイ,1973,2000/03,10,1,9046
0028635,ＮＥＣネッツエスアイ,1973,2001/03,10,1,12536
0028635,ＮＥＣネッツエスアイ,1973,2002/03,10,1,15459
0028635,ＮＥＣネッツエスアイ,1973,2003/03,10,1,8919
0028635,ＮＥＣネッツエスアイ,1973,2004/03,10,1,9496
0028635,ＮＥＣネッツエスアイ,1973,2005/03,10,1,10212
0028635,ＮＥＣネッツエスアイ,1973,2006/03,10,1,9910
0028635,ＮＥＣネッツエスアイ,1973,2007/03,10,1,8603
0028635,ＮＥＣネッツエスアイ,1973,2008/03,10,1,14335
0028635,ＮＥＣネッツエスアイ,1973,2009/03,10,1,16590
0028635,ＮＥＣネッツエスアイ,1973,2010/03,10,1,29514
0028635,ＮＥＣネッツエスアイ,1973,2011/03,10,1,25587
0028635,ＮＥＣネッツエスアイ,1973,2012/03,10,1,37456
0028635,ＮＥＣネッツエスアイ,1973,2013/03,10,1,30315
0028635,ＮＥＣネッツエスアイ,1973,2014/03,10,1,44434
0028635,ＮＥＣネッツエスアイ,1973,2015/03,10,1,38951
0028635,ＮＥＣネッツエスアイ,1973,2016/03,10,1,43889
0028635,ＮＥＣネッツエスアイ,1973,2017/03,10,1,59648
0028635,ＮＥＣネッツエスアイ,1973,2018/03,10,1,57281
0028635,ＮＥＣネッツエスアイ,1973,2019/03,10,1,54354
0028635,ＮＥＣネッツエスアイ,1973,2020/03,10,1,58321
0028663,日本ドライケミカル,1909,1995/12,10,1,1252
0028663,日本ドライケミカル,1909,1996/12,10,1,571
0028663,日本ドライケミカル,1909,1997/12,10,1,470
0028663,日本ドライケミカル,1909,1998/12,10,1,780
0028663,日本ドライケミカル,1909,1999/12,10,1,742
0028663,日本ドライケミカル,1909,2009/03,10,1,1512
0028663,日本ドライケミカル,1909,2010/03,10,1,888
0028663,日本ドライケミカル,1909,2011/03,10,1,836
