日経会社コード,企業名称,決算期,決算種別,連結基準,<貸借対照表（資産）>商品・製品(百万円),<貸借対照表（資産）>半製品・仕掛品(百万円),<貸借対照表（資産）>原材料・貯蔵品(百万円),<貸借対照表（資産）>販売用不動産(百万円)
0000303,ヒューリック,2008/12,10,1,3130,12,1,
0000303,ヒューリック,2009/12,10,1,,,,
0000303,ヒューリック,2010/12,10,1,,,,
0000303,ヒューリック,2011/12,10,1,,,,
0000303,ヒューリック,2012/12,10,1,,16,34,52691
0000303,ヒューリック,2013/12,10,1,,55,41,98277
0000303,ヒューリック,2014/12,10,1,,11,36,48475
0000303,ヒューリック,2015/12,10,1,,45,38,107588
0000303,ヒューリック,2016/12,10,1,,91,39,95715
0000303,ヒューリック,2017/12,10,1,,111,44,126495
0000303,ヒューリック,2018/12,10,1,7,72,163,148602
0000303,ヒューリック,2019/12,10,1,42,266,309,116967
0000303,ヒューリック,2020/12,10,1,19,393,316,135970
0000304,神栄,1987/10,10,1,,,,
0000304,神栄,1988/03,10,1,,,,
0000304,神栄,1989/03,10,1,,,,
0000304,神栄,1990/03,10,1,,,,
0000304,神栄,1991/03,10,1,,,,
0000304,神栄,1992/03,10,1,,,,
0000304,神栄,1993/03,10,1,,,,
0000304,神栄,1994/03,10,1,,,,
0000304,神栄,1995/03,10,1,,,,
0000304,神栄,1996/03,10,1,,,,
0000304,神栄,1997/03,10,1,,,,
0000304,神栄,1998/03,10,1,,,,
0000304,神栄,1999/03,10,1,,,,
0000304,神栄,2000/03,10,1,,,,
0000304,神栄,2001/03,10,1,,,,
0000304,神栄,2002/03,10,1,5941,195,102,
0000304,神栄,2003/03,10,1,5316,198,271,
0000304,神栄,2004/03,10,1,4813,149,305,
0000304,神栄,2005/03,10,1,6142,225,258,
0000304,神栄,2006/03,10,1,6762,117,222,
0000304,神栄,2007/03,10,1,7214,144,267,
0000304,神栄,2008/03,10,1,5789,174,430,
0000304,神栄,2009/03,10,1,6603,161,537,
0000304,神栄,2010/03,10,1,5311,128,390,
0000304,神栄,2011/03,10,1,6214,174,330,
0000304,神栄,2012/03,10,1,6854,181,296,
0000304,神栄,2013/03,10,1,5798,128,199,
0000304,神栄,2014/03,10,1,6069,122,220,
0000304,神栄,2015/03,10,1,6541,132,258,
0000304,神栄,2016/03,10,1,6708,125,218,
0000304,神栄,2017/03,10,1,6986,114,217,
0000304,神栄,2018/03,10,1,7272,119,295,
0000304,神栄,2019/03,10,1,7852,158,335,
0000304,神栄,2020/03,10,1,6970,156,345,
0000309,東洋紡,1984/04,10,1,,,,
0000309,東洋紡,1985/04,10,1,,,,
0000309,東洋紡,1986/04,10,1,,,,
0000309,東洋紡,1987/03,10,1,,,,
0000309,東洋紡,1988/03,10,1,,,,
0000309,東洋紡,1989/03,10,1,,,,
0000309,東洋紡,1990/03,10,1,,,,
0000309,東洋紡,1991/03,10,1,,,,
0000309,東洋紡,1992/03,10,1,,,,
0000309,東洋紡,1993/03,10,1,,,,
0000309,東洋紡,1994/03,10,1,,,,
0000309,東洋紡,1995/03,10,1,,,,
0000309,東洋紡,1996/03,10,1,,,,
0000309,東洋紡,1997/03,10,1,,,,
0000309,東洋紡,1998/03,10,1,,,,
0000309,東洋紡,1999/03,10,1,,,,
0000309,東洋紡,2000/03,10,1,,,,
0000309,東洋紡,2001/03,10,1,,,,
0000309,東洋紡,2002/03,10,1,,,,
0000309,東洋紡,2003/03,10,1,,,,
0000309,東洋紡,2004/03,10,1,,,,
0000309,東洋紡,2005/03,10,1,,,,
0000309,東洋紡,2006/03,10,1,,,,
0000309,東洋紡,2007/03,10,1,,,,
0000309,東洋紡,2008/03,10,1,55146,17333,13736,
0000309,東洋紡,2009/03,10,1,48974,13241,13584,
0000309,東洋紡,2010/03,10,1,38538,12312,11663,
0000309,東洋紡,2011/03,10,1,38794,13803,13391,
0000309,東洋紡,2012/03,10,1,47963,14830,14779,
0000309,東洋紡,2013/03,10,1,43073,14179,13757,
0000309,東洋紡,2014/03,10,1,45680,14816,14891,
0000309,東洋紡,2015/03,10,1,50576,15942,15865,
0000309,東洋紡,2016/03,10,1,44416,15498,15424,
0000309,東洋紡,2017/03,10,1,43516,13916,15336,
0000309,東洋紡,2018/03,10,1,43059,13007,15230,
0000309,東洋紡,2019/03,10,1,45849,13704,17247,
0000309,東洋紡,2020/03,10,1,49150,12750,18728,
0000311,ユニチカ,1984/03,10,1,,,,
0000311,ユニチカ,1985/03,10,1,,,,
0000311,ユニチカ,1986/03,10,1,,,,
0000311,ユニチカ,1987/03,10,1,,,,
0000311,ユニチカ,1988/03,10,1,,,,
0000311,ユニチカ,1989/03,10,1,,,,
0000311,ユニチカ,1990/03,10,1,,,,
0000311,ユニチカ,1991/03,10,1,,,,
0000311,ユニチカ,1992/03,10,1,,,,
0000311,ユニチカ,1993/03,10,1,,,,
0000311,ユニチカ,1994/03,10,1,,,,
0000311,ユニチカ,1995/03,10,1,,,,
0000311,ユニチカ,1996/03,10,1,,,,
0000311,ユニチカ,1997/03,10,1,,,,
0000311,ユニチカ,1998/03,10,1,,,,
0000311,ユニチカ,1999/03,10,1,,,,
0000311,ユニチカ,2000/03,10,1,,,,
0000311,ユニチカ,2001/03,10,1,,,,
0000311,ユニチカ,2002/03,10,1,,,,
0000311,ユニチカ,2003/03,10,1,,,,
0000311,ユニチカ,2004/03,10,1,,,,
0000311,ユニチカ,2005/03,10,1,,,,
0000311,ユニチカ,2006/03,10,1,,,,
0000311,ユニチカ,2007/03,10,1,,,,
0000311,ユニチカ,2008/03,10,1,39171,18167,4883,
0000311,ユニチカ,2009/03,10,1,38592,18306,4427,
0000311,ユニチカ,2010/03,10,1,28262,16676,3920,
0000311,ユニチカ,2011/03,10,1,27835,14435,4343,
0000311,ユニチカ,2012/03,10,1,27359,15434,5003,
0000311,ユニチカ,2013/03,10,1,22884,12688,4203,
0000311,ユニチカ,2014/03,10,1,20889,14981,4021,
0000311,ユニチカ,2015/03,10,1,22971,10686,3718,
0000311,ユニチカ,2016/03,10,1,17748,6895,2922,
0000311,ユニチカ,2017/03,10,1,16300,6575,2828,
0000311,ユニチカ,2018/03,10,1,17271,6838,3091,
0000311,ユニチカ,2019/03,10,1,18068,7427,4143,
0000311,ユニチカ,2020/03,10,1,19136,6800,3560,
0000312,富士紡ホールディングス,1984/04,10,1,,,,
0000312,富士紡ホールディングス,1985/04,10,1,,,,
0000312,富士紡ホールディングス,1986/04,10,1,,,,
0000312,富士紡ホールディングス,1987/04,10,1,,,,
0000312,富士紡ホールディングス,1988/03,10,1,,,,
0000312,富士紡ホールディングス,1989/03,10,1,,,,
0000312,富士紡ホールディングス,1990/03,10,1,,,,
0000312,富士紡ホールディングス,1991/03,10,1,,,,
0000312,富士紡ホールディングス,1992/03,10,1,,,,
0000312,富士紡ホールディングス,1993/03,10,1,,,,
0000312,富士紡ホールディングス,1994/03,10,1,,,,
0000312,富士紡ホールディングス,1995/03,10,1,,,,
0000312,富士紡ホールディングス,1996/03,10,1,,,,
0000312,富士紡ホールディングス,1997/03,10,1,,,,
0000312,富士紡ホールディングス,1998/03,10,1,,,,
0000312,富士紡ホールディングス,1999/03,10,1,,,,
0000312,富士紡ホールディングス,2000/03,10,1,,,,
0000312,富士紡ホールディングス,2001/03,10,1,,,,
0000312,富士紡ホールディングス,2002/03,10,1,,,,
0000312,富士紡ホールディングス,2003/03,10,1,,,,
0000312,富士紡ホールディングス,2004/03,10,1,,,,
0000312,富士紡ホールディングス,2005/03,10,1,,,,
0000312,富士紡ホールディングス,2006/03,10,1,,,,
0000312,富士紡ホールディングス,2007/03,10,1,,,,
0000312,富士紡ホールディングス,2008/03,10,1,3147,961,1037,
0000312,富士紡ホールディングス,2009/03,10,1,2593,1282,739,
0000312,富士紡ホールディングス,2010/03,10,1,2022,1067,730,
0000312,富士紡ホールディングス,2011/03,10,1,2132,1108,983,
0000312,富士紡ホールディングス,2012/03,10,1,2424,1171,972,
0000312,富士紡ホールディングス,2013/03,10,1,2961,1278,980,
0000312,富士紡ホールディングス,2014/03,10,1,3313,1515,1235,
0000312,富士紡ホールディングス,2015/03,10,1,3224,1577,1268,
0000312,富士紡ホールディングス,2016/03,10,1,2686,1989,1180,
0000312,富士紡ホールディングス,2017/03,10,1,2243,1816,975,
0000312,富士紡ホールディングス,2018/03,10,1,2220,1736,1064,
0000312,富士紡ホールディングス,2019/03,10,1,2191,1924,1118,
0000312,富士紡ホールディングス,2020/03,10,1,1692,2474,1172,
0000313,日清紡ホールディングス,1984/04,10,1,,,,
0000313,日清紡ホールディングス,1985/04,10,1,,,,
0000313,日清紡ホールディングス,1986/04,10,1,,,,
0000313,日清紡ホールディングス,1987/04,10,1,,,,
0000313,日清紡ホールディングス,1988/04,10,1,,,,
0000313,日清紡ホールディングス,1989/03,10,1,,,,
0000313,日清紡ホールディングス,1990/03,10,1,,,,
0000313,日清紡ホールディングス,1991/03,10,1,,,,
0000313,日清紡ホールディングス,1992/03,10,1,,,,
0000313,日清紡ホールディングス,1993/03,10,1,,,,
0000313,日清紡ホールディングス,1994/03,10,1,,,,
0000313,日清紡ホールディングス,1995/03,10,1,,,,
0000313,日清紡ホールディングス,1996/03,10,1,,,,
0000313,日清紡ホールディングス,1997/03,10,1,,,,
0000313,日清紡ホールディングス,1998/03,10,1,,,,
0000313,日清紡ホールディングス,1999/03,10,1,,,,
0000313,日清紡ホールディングス,2000/03,10,1,26711,8533,6691,
0000313,日清紡ホールディングス,2001/03,10,1,26045,8538,7276,
0000313,日清紡ホールディングス,2002/03,10,1,25543,8343,8076,
0000313,日清紡ホールディングス,2003/03,10,1,20916,7776,7103,
0000313,日清紡ホールディングス,2004/03,10,1,25756,7081,8557,
0000313,日清紡ホールディングス,2005/03,10,1,25001,7396,8011,
0000313,日清紡ホールディングス,2006/03,10,1,26715,14906,10961,
0000313,日清紡ホールディングス,2007/03,10,1,26449,15273,10965,
0000313,日清紡ホールディングス,2008/03,10,1,23915,15878,11351,
0000313,日清紡ホールディングス,2009/03,10,1,22204,15909,9523,
0000313,日清紡ホールディングス,2010/03,10,1,17968,14274,8784,
0000313,日清紡ホールディングス,2011/03,10,1,24353,34731,14012,
0000313,日清紡ホールディングス,2012/03,10,1,30253,33739,16655,
0000313,日清紡ホールディングス,2013/03,10,1,27437,34344,17215,
0000313,日清紡ホールディングス,2014/03,10,1,29811,38093,20333,
0000313,日清紡ホールディングス,2015/03,10,1,33631,37808,21454,
0000313,日清紡ホールディングス,2016/03,10,1,37745,36781,20666,
0000313,日清紡ホールディングス,2017/03,10,1,34191,44558,21019,
0000313,日清紡ホールディングス,2018/03,10,1,34954,46889,23524,
0000313,日清紡ホールディングス,2018/12,10,1,36650,58796,23544,
0000313,日清紡ホールディングス,2019/12,10,1,41811,56830,23205,
0000313,日清紡ホールディングス,2020/12,10,1,45140,49172,22032,
0000314,クラボウ,1984/04,10,1,,,,
0000314,クラボウ,1985/04,10,1,,,,
0000314,クラボウ,1986/04,10,1,,,,
0000314,クラボウ,1987/04,10,1,,,,
0000314,クラボウ,1988/03,10,1,,,,
0000314,クラボウ,1989/03,10,1,,,,
0000314,クラボウ,1990/03,10,1,,,,
0000314,クラボウ,1991/03,10,1,,,,
0000314,クラボウ,1992/03,10,1,,,,
0000314,クラボウ,1993/03,10,1,,,,
0000314,クラボウ,1994/03,10,1,,,,
0000314,クラボウ,1995/03,10,1,,,,
0000314,クラボウ,1996/03,10,1,,,,
0000314,クラボウ,1997/03,10,1,,,,
0000314,クラボウ,1998/03,10,1,,,,
0000314,クラボウ,1999/03,10,1,,,,
0000314,クラボウ,2000/03,10,1,,,,
0000314,クラボウ,2001/03,10,1,,,,
0000314,クラボウ,2002/03,10,1,,,,
0000314,クラボウ,2003/03,10,1,,,,
0000314,クラボウ,2004/03,10,1,,,,
0000314,クラボウ,2005/03,10,1,,,,
0000314,クラボウ,2006/03,10,1,,,,
0000314,クラボウ,2007/03,10,1,,,,
0000314,クラボウ,2008/03,10,1,13159,7427,5031,
0000314,クラボウ,2009/03,10,1,12379,6711,4787,
0000314,クラボウ,2010/03,10,1,10951,5673,4429,
0000314,クラボウ,2011/03,10,1,11384,7065,5541,
0000314,クラボウ,2012/03,10,1,13650,6664,5560,
0000314,クラボウ,2013/03,10,1,14324,6641,5093,
0000314,クラボウ,2014/03,10,1,14295,7410,5039,
0000314,クラボウ,2015/03,10,1,13454,8579,5134,
0000314,クラボウ,2016/03,10,1,12062,8004,4734,
0000314,クラボウ,2017/03,10,1,10377,8902,4841,
0000314,クラボウ,2018/03,10,1,9889,6247,4280,
0000314,クラボウ,2019/03,10,1,10050,7325,4801,
0000314,クラボウ,2020/03,10,1,11016,6906,4500,
0000315,ダイワボウホールディングス,1984/04,10,1,,,,
0000315,ダイワボウホールディングス,1985/04,10,1,,,,
0000315,ダイワボウホールディングス,1986/04,10,1,,,,
0000315,ダイワボウホールディングス,1987/04,10,1,,,,
0000315,ダイワボウホールディングス,1988/03,10,1,,,,
0000315,ダイワボウホールディングス,1989/03,10,1,,,,
0000315,ダイワボウホールディングス,1990/03,10,1,,,,
0000315,ダイワボウホールディングス,1991/03,10,1,,,,
0000315,ダイワボウホールディングス,1992/03,10,1,,,,
0000315,ダイワボウホールディングス,1993/03,10,1,,,,
0000315,ダイワボウホールディングス,1994/03,10,1,,,,
0000315,ダイワボウホールディングス,1995/03,10,1,,,,
0000315,ダイワボウホールディングス,1996/03,10,1,,,,
0000315,ダイワボウホールディングス,1997/03,10,1,,,,
0000315,ダイワボウホールディングス,1998/03,10,1,,,,
0000315,ダイワボウホールディングス,1999/03,10,1,,,,
0000315,ダイワボウホールディングス,2000/03,10,1,,,,
0000315,ダイワボウホールディングス,2001/03,10,1,,,,
0000315,ダイワボウホールディングス,2002/03,10,1,,,,
0000315,ダイワボウホールディングス,2003/03,10,1,,,,
0000315,ダイワボウホールディングス,2004/03,10,1,,,,
0000315,ダイワボウホールディングス,2005/03,10,1,,,,
0000315,ダイワボウホールディングス,2006/03,10,1,,,,
0000315,ダイワボウホールディングス,2007/03,10,1,,,,
0000315,ダイワボウホールディングス,2008/03,10,1,5173,942,1625,
0000315,ダイワボウホールディングス,2009/03,10,1,22123,1007,1116,
0000315,ダイワボウホールディングス,2010/03,10,1,19077,811,1326,
0000315,ダイワボウホールディングス,2011/03,10,1,22468,2471,1784,
0000315,ダイワボウホールディングス,2012/03,10,1,25194,2834,1696,
0000315,ダイワボウホールディングス,2013/03,10,1,23546,2707,1528,
0000315,ダイワボウホールディングス,2014/03,10,1,29934,3373,1729,
0000315,ダイワボウホールディングス,2015/03,10,1,29972,2837,1746,
0000315,ダイワボウホールディングス,2016/03,10,1,26568,3284,2016,
0000315,ダイワボウホールディングス,2017/03,10,1,26852,2825,1746,
0000315,ダイワボウホールディングス,2018/03,10,1,27035,3136,1703,
0000315,ダイワボウホールディングス,2019/03,10,1,31719,3581,1847,
0000315,ダイワボウホールディングス,2020/03,10,1,33341,3468,1731,
0000316,シキボウ,1984/04,10,1,,,,
0000316,シキボウ,1985/04,10,1,,,,
0000316,シキボウ,1986/04,10,1,,,,
0000316,シキボウ,1987/04,10,1,,,,
0000316,シキボウ,1988/03,10,1,,,,
0000316,シキボウ,1989/03,10,1,,,,
0000316,シキボウ,1990/03,10,1,,,,
0000316,シキボウ,1991/03,10,1,,,,
0000316,シキボウ,1992/03,10,1,,,,
0000316,シキボウ,1993/03,10,1,,,,
0000316,シキボウ,1994/03,10,1,,,,
0000316,シキボウ,1995/03,10,1,,,,
0000316,シキボウ,1996/03,10,1,,,,
0000316,シキボウ,1997/03,10,1,,,,
0000316,シキボウ,1998/03,10,1,,,,
0000316,シキボウ,1999/03,10,1,,,,
0000316,シキボウ,2000/03,10,1,,,,
0000316,シキボウ,2001/03,10,1,,,,
0000316,シキボウ,2002/03,10,1,,,,
0000316,シキボウ,2003/03,10,1,,,,
0000316,シキボウ,2004/03,10,1,,,,
0000316,シキボウ,2005/03,10,1,,,,
0000316,シキボウ,2006/03,10,1,6599,1912,1286,14
0000316,シキボウ,2007/03,10,1,5862,1851,1325,
0000316,シキボウ,2008/03,10,1,5840,1869,1453,
0000316,シキボウ,2009/03,10,1,5610,1601,1178,
0000316,シキボウ,2010/03,10,1,4442,1582,1076,
0000316,シキボウ,2011/03,10,1,4218,1796,1199,
0000316,シキボウ,2012/03,10,1,5310,1862,1187,
0000316,シキボウ,2013/03,10,1,4994,1688,1085,
0000316,シキボウ,2014/03,10,1,5001,2005,1531,
0000316,シキボウ,2015/03,10,1,5509,1859,1664,
0000316,シキボウ,2016/03,10,1,5145,1594,1077,
0000316,シキボウ,2017/03,10,1,4764,1660,1132,
0000316,シキボウ,2018/03,10,1,5139,1609,1246,
0000316,シキボウ,2019/03,10,1,5358,1415,999,
0000316,シキボウ,2020/03,10,1,5505,1550,1139,
0000317,日東紡,1984/04,10,1,,,,
0000317,日東紡,1985/04,10,1,,,,
0000317,日東紡,1986/04,10,1,,,,
0000317,日東紡,1987/04,10,1,,,,
0000317,日東紡,1988/04,10,1,,,,
0000317,日東紡,1989/03,10,1,,,,
0000317,日東紡,1990/03,10,1,,,,
0000317,日東紡,1991/03,10,1,,,,
0000317,日東紡,1992/03,10,1,,,,
0000317,日東紡,1993/03,10,1,,,,
0000317,日東紡,1994/03,10,1,,,,
0000317,日東紡,1995/03,10,1,,,,
0000317,日東紡,1996/03,10,1,,,,
0000317,日東紡,1997/03,10,1,,,,
0000317,日東紡,1998/03,10,1,,,,
0000317,日東紡,1999/03,10,1,,,,
0000317,日東紡,2000/03,10,1,10285,4038,2741,
0000317,日東紡,2001/03,10,1,10335,3861,9823,
0000317,日東紡,2002/03,10,1,11245,4182,9426,
0000317,日東紡,2003/03,10,1,11012,3404,9908,
0000317,日東紡,2004/03,10,1,9907,3185,9438,
0000317,日東紡,2005/03,10,1,10815,3466,9844,
0000317,日東紡,2006/03,10,1,,,,
0000317,日東紡,2007/03,10,1,,,,
0000317,日東紡,2008/03,10,1,10361,3449,11524,
0000317,日東紡,2009/03,10,1,12017,3357,13054,
0000317,日東紡,2010/03,10,1,8241,2776,12497,
0000317,日東紡,2011/03,10,1,7010,3176,12901,
0000317,日東紡,2012/03,10,1,8526,3613,14218,
0000317,日東紡,2013/03,10,1,8450,3342,14629,
0000317,日東紡,2014/03,10,1,6160,2921,14602,
0000317,日東紡,2015/03,10,1,5788,2693,14502,
0000317,日東紡,2016/03,10,1,4787,2828,13579,
0000317,日東紡,2017/03,10,1,4912,3129,13323,
0000317,日東紡,2018/03,10,1,6486,3130,15502,
0000317,日東紡,2019/03,10,1,7757,3978,16850,
0000317,日東紡,2020/03,10,1,7999,4382,16983,
0000322,トヨタ紡織,2000/03,10,1,759,326,470,
0000322,トヨタ紡織,2001/03,10,1,1804,492,815,
0000322,トヨタ紡織,2002/03,10,1,1877,638,1504,
0000322,トヨタ紡織,2003/03,10,1,1363,521,1538,
0000322,トヨタ紡織,2004/03,10,1,1132,1153,1642,
0000322,トヨタ紡織,2005/03,10,1,3557,3909,10360,
0000322,トヨタ紡織,2006/03,10,1,4418,6615,14277,
0000322,トヨタ紡織,2007/03,10,1,5101,4974,16662,
0000322,トヨタ紡織,2008/03,10,1,5129,7027,17023,
0000322,トヨタ紡織,2009/03,10,1,4520,12619,16567,
0000322,トヨタ紡織,2010/03,10,1,3989,4047,14930,
0000322,トヨタ紡織,2011/03,10,1,4167,4518,14807,
0000322,トヨタ紡織,2012/03,10,1,4564,4725,17136,
0000322,トヨタ紡織,2013/03,10,1,6259,8983,20117,
0000322,トヨタ紡織,2014/03,10,1,10451,13928,25252,
0000322,トヨタ紡織,2015/03,10,1,11365,12201,29239,
0000322,トヨタ紡織,2016/03,10,1,8475,6083,30275,
0000322,トヨタ紡織,2017/03,10,1,7520,7866,28460,
0000322,トヨタ紡織,2018/03,10,3,7633,12583,28355,
0000322,トヨタ紡織,2018/03,10,1,7762,9648,28560,
0000322,トヨタ紡織,2019/03,10,3,6862,23582,34837,
0000322,トヨタ紡織,2019/03,10,1,7623,19234,35431,
0000322,トヨタ紡織,2020/03,10,3,7345,23205,37614,
0000330,日本毛織,1984/11,10,1,,,,
0000330,日本毛織,1985/11,10,1,,,,
0000330,日本毛織,1986/11,10,1,,,,
0000330,日本毛織,1987/11,10,1,,,,
0000330,日本毛織,1988/11,10,1,,,,
0000330,日本毛織,1989/11,10,1,,,,
0000330,日本毛織,1990/11,10,1,,,,
0000330,日本毛織,1991/11,10,1,,,,
0000330,日本毛織,1992/11,10,1,,,,
0000330,日本毛織,1993/11,10,1,,,,
0000330,日本毛織,1994/11,10,1,,,,
0000330,日本毛織,1995/11,10,1,,,,
0000330,日本毛織,1996/11,10,1,,,,
0000330,日本毛織,1997/11,10,1,,,,
0000330,日本毛織,1998/11,10,1,,,,
0000330,日本毛織,1999/11,10,1,,,,
0000330,日本毛織,2000/11,10,1,8955,6755,996,
0000330,日本毛織,2001/11,10,1,8426,5563,1126,
0000330,日本毛織,2002/11,10,1,10292,5496,2488,
0000330,日本毛織,2003/11,10,1,10353,5446,2040,
0000330,日本毛織,2004/11,10,1,10248,5346,1932,
0000330,日本毛織,2005/11,10,1,,,,
0000330,日本毛織,2006/11,10,1,,,,
0000330,日本毛織,2007/11,10,1,,,,
0000330,日本毛織,2008/11,10,1,17668,7037,2407,
0000330,日本毛織,2009/11,10,1,14602,5334,1787,
